,Year,Week,SMN,SMT,VCI,TCI,VHI,region
399,1989,47.0,0.121,272.38,71.22,22.19,46.71,Черкаська
400,1989,48.0,0.099,270.06,64.23,27.54,45.88,Черкаська
401,1989,49.0,0.085,268.33,58.61,30.35,44.48,Черкаська
402,1989,50.0,0.07,265.95,52.08,33.91,43.0,Черкаська
403,1989,51.0,0.062,265.13,49.06,30.07,39.56,Черкаська
404,1989,52.0,0.059,265.66,48.66,24.23,36.44,Черкаська
405,1990,1.0,0.056,266.17,48.08,18.79,33.43,Черкаська
406,1990,2.0,0.058,267.22,50.45,14.31,32.38,Черкаська
407,1990,3.0,0.062,268.57,55.09,10.36,32.72,Черкаська
408,1990,4.0,0.067,270.19,59.58,7.04,33.31,Черкаська
409,1990,5.0,0.074,272.21,63.13,4.43,33.78,Черкаська
410,1990,6.0,0.084,274.51,66.1,2.99,34.54,Черкаська
411,1990,7.0,0.104,276.44,73.33,2.63,37.98,Черкаська
412,1990,8.0,0.122,278.2,78.08,2.37,40.22,Черкаська
413,1990,9.0,0.143,280.32,83.4,2.07,42.74,Черкаська
414,1990,10.0,0.302,289.63,56.23,75.75,65.99,Черкаська
415,1990,11.0,0.19,283.7,91.34,2.78,47.06,Черкаська
416,1990,12.0,0.211,286.37,92.98,2.68,47.83,Черкаська
417,1990,13.0,0.224,288.36,90.94,3.63,47.28,Черкаська
418,1990,14.0,0.236,289.29,85.81,6.6,46.2,Черкаська
419,1990,15.0,0.253,289.76,79.82,14.93,47.38,Черкаська
420,1990,16.0,0.274,289.99,73.98,30.29,52.14,Черкаська
421,1990,17.0,0.305,290.6,72.58,45.33,58.95,Черкаська
422,1990,18.0,0.345,291.59,75.78,56.84,66.31,Черкаська
423,1990,19.0,0.377,292.45,74.98,66.21,70.59,Черкаська
424,1990,20.0,0.4,292.96,70.81,71.32,71.06,Черкаська
425,1990,21.0,0.408,292.84,61.84,79.05,70.44,Черкаська
426,1990,22.0,0.413,292.77,53.22,82.61,67.92,Черкаська
427,1990,23.0,0.417,292.94,47.16,82.81,64.99,Черкаська
428,1990,24.0,0.421,293.19,44.96,83.52,64.24,Черкаська
429,1990,25.0,0.424,294.0,46.03,78.88,62.45,Черкаська
430,1990,26.0,0.422,294.63,44.71,74.3,59.51,Черкаська
431,1990,27.0,0.418,294.91,44.45,74.07,59.26,Черкаська
432,1990,28.0,0.415,295.11,47.34,74.64,60.99,Черкаська
433,1990,29.0,0.404,295.21,46.24,76.03,61.13,Черкаська
434,1990,30.0,0.39,295.16,44.51,78.06,61.29,Черкаська
435,1990,31.0,0.381,295.23,44.14,76.97,60.55,Черкаська
436,1990,32.0,0.376,295.48,46.3,71.32,58.81,Черкаська
437,1990,33.0,0.367,295.19,48.12,68.66,58.39,Черкаська
438,1990,34.0,0.359,294.47,50.6,69.11,59.86,Черкаська
439,1990,35.0,0.345,293.4,52.0,69.25,60.63,Черкаська
440,1990,36.0,0.328,291.98,53.77,70.86,62.31,Черкаська
441,1990,37.0,0.309,290.69,55.74,69.43,62.59,Черкаська
442,1990,38.0,0.293,289.56,57.82,64.88,61.35,Черкаська
443,1990,39.0,0.277,288.2,59.76,59.9,59.83,Черкаська
444,1990,40.0,0.257,286.52,59.86,54.89,57.38,Черкаська
445,1990,41.0,0.231,284.74,57.86,46.12,51.99,Черкаська
446,1990,42.0,0.197,282.83,51.33,38.05,44.69,Черкаська
447,1990,43.0,0.156,279.04,40.98,51.87,46.43,Черкаська
448,1990,44.0,0.125,275.66,34.7,51.11,42.9,Черкаська
449,1990,45.0,0.101,273.38,29.7,43.18,36.44,Черкаська
450,1990,46.0,0.081,270.64,26.47,42.72,34.59,Черкаська
451,1990,47.0,0.07,268.54,28.14,41.99,35.07,Черкаська
452,1990,48.0,0.059,266.77,26.99,43.24,35.12,Черкаська
453,1990,49.0,0.052,265.68,25.73,41.93,33.83,Черкаська
454,1990,50.0,0.05,265.2,29.24,36.88,33.06,Черкаська
455,1990,51.0,0.049,265.12,34.85,30.02,32.43,Черкаська
456,1990,52.0,0.053,265.27,41.66,25.44,33.55,Черкаська
457,1991,1.0,0.059,265.73,50.8,20.09,35.45,Черкаська
458,1991,2.0,0.067,266.63,60.27,16.1,38.18,Черкаська
459,1991,3.0,0.071,266.8,64.73,16.18,40.45,Черкаська
460,1991,4.0,0.068,265.02,60.84,24.81,42.83,Черкаська
461,1991,5.0,0.059,264.43,49.64,30.59,40.11,Черкаська
462,1991,6.0,0.051,264.98,38.83,34.22,36.53,Черкаська
463,1991,7.0,0.045,264.7,29.75,41.02,35.38,Черкаська
464,1991,8.0,0.045,265.52,26.49,44.5,35.49,Черкаська
465,1991,9.0,0.047,266.72,25.22,48.41,36.82,Черкаська
466,1991,10.0,0.05,269.19,21.76,49.95,35.86,Черкаська
467,1991,11.0,0.055,272.19,19.4,47.06,33.23,Черкаська
468,1991,12.0,0.068,276.44,19.31,41.84,30.57,Черкаська
469,1991,13.0,0.084,280.43,20.39,37.5,28.94,Черкаська
470,1991,14.0,0.098,283.16,17.27,37.1,27.18,Черкаська
471,1991,15.0,0.119,285.34,15.51,42.28,28.89,Черкаська
472,1991,16.0,0.153,287.24,17.51,50.47,33.99,Черкаська
473,1991,17.0,0.188,288.37,19.63,64.45,42.04,Черкаська
474,1991,18.0,0.23,290.12,23.5,70.79,47.15,Черкаська
475,1991,19.0,0.267,290.91,23.2,81.72,52.46,Черкаська
476,1991,20.0,0.309,291.37,25.35,87.11,56.23,Черкаська
477,1991,21.0,0.349,292.27,29.5,84.22,56.86,Черкаська
478,1991,22.0,0.381,293.07,33.51,79.35,56.43,Черкаська
479,1991,23.0,0.405,293.62,38.77,76.28,57.52,Черкаська
480,1991,24.0,0.426,294.42,47.43,71.8,59.61,Черкаська
481,1991,25.0,0.445,295.61,58.2,62.95,60.57,Черкаська
482,1991,26.0,0.453,296.37,63.17,56.54,59.85,Черкаська
483,1991,27.0,0.442,296.05,58.15,61.84,60.0,Черкаська
484,1991,28.0,0.433,295.94,57.22,65.49,61.35,Черкаська
485,1991,29.0,0.429,296.27,59.7,64.51,62.11,Черкаська
486,1991,30.0,0.424,296.39,62.7,65.13,63.91,Черкаська
487,1991,31.0,0.412,296.06,60.71,68.42,64.56,Черкаська
488,1991,32.0,0.393,295.43,56.11,72.14,64.13,Черкаська
489,1991,33.0,0.377,294.88,53.72,72.33,63.02,Черкаська
490,1991,34.0,0.363,294.48,52.8,69.06,60.93,Черкаська
491,1991,35.0,0.345,293.92,52.49,62.97,57.73,Черкаська
492,1991,36.0,0.323,292.98,51.17,58.15,54.66,Черкаська
493,1991,37.0,0.308,292.24,54.84,49.22,52.03,Черкаська
494,1991,38.0,0.296,291.75,59.24,35.59,47.42,Черкаська
495,1991,39.0,0.278,290.41,60.14,30.33,45.24,Черкаська
496,1991,40.0,0.252,288.15,56.43,33.24,44.83,Черкаська
497,1991,41.0,0.222,285.29,51.41,39.25,45.33,Черкаська
498,1991,42.0,0.192,281.72,47.84,52.13,49.98,Черкаська
499,1991,43.0,0.162,278.21,44.3,60.21,52.25,Черкаська
500,1991,44.0,0.128,274.58,35.94,59.95,47.94,Черкаська
501,1991,45.0,0.1,271.24,29.01,56.94,42.98,Черкаська
502,1991,46.0,0.083,269.06,28.14,51.42,39.78,Черкаська
503,1991,47.0,0.072,267.04,29.67,49.69,39.68,Черкаська
504,1991,48.0,0.063,265.29,30.31,50.22,40.26,Черкаська
505,1991,49.0,0.054,263.62,27.17,50.85,39.01,Черкаська
506,1991,50.0,0.053,263.09,32.38,45.49,38.93,Черкаська
507,1991,51.0,0.053,263.57,38.46,36.02,37.24,Черкаська
508,1991,52.0,0.051,263.42,39.71,32.14,35.92,Черкаська
509,1992,1.0,0.05,262.9,41.16,30.11,35.64,Черкаська
510,1992,2.0,0.049,262.86,41.16,29.7,35.43,Черкаська
511,1992,3.0,0.05,262.76,42.48,31.2,36.84,Черкаська
512,1992,4.0,0.05,262.86,43.11,33.0,38.06,Черкаська
513,1992,5.0,0.048,262.53,39.5,37.81,38.66,Черкаська
514,1992,6.0,0.046,262.55,34.95,43.16,39.05,Черкаська
515,1992,7.0,0.047,264.07,31.64,43.75,37.69,Черкаська
516,1992,8.0,0.049,266.11,29.72,43.02,36.37,Черкаська
517,1992,9.0,0.053,268.6,28.97,42.36,35.66,Черкаська
518,1992,10.0,0.056,271.13,25.34,43.25,34.29,Черкаська
519,1992,11.0,0.063,273.82,23.3,41.06,32.18,Черкаська
520,1992,12.0,0.074,276.47,22.5,42.0,32.25,Черкаська
521,1992,13.0,0.089,278.65,22.75,45.36,34.06,Черкаська
522,1992,14.0,0.111,281.43,24.01,45.75,34.88,Черкаська
523,1992,15.0,0.142,284.82,26.65,45.42,36.04,Черкаська
524,1992,16.0,0.177,287.58,29.19,47.98,38.59,Черкаська
525,1992,17.0,0.218,290.05,33.72,49.81,41.76,Черкаська
526,1992,18.0,0.265,292.07,39.56,51.66,45.61,Черкаська
527,1992,19.0,0.303,293.28,40.01,57.33,48.67,Черкаська
528,1992,20.0,0.332,293.97,37.08,61.01,49.05,Черкаська
529,1992,21.0,0.356,294.56,33.69,61.85,47.77,Черкаська
530,1992,22.0,0.373,294.8,29.56,63.16,46.36,Черкаська
531,1992,23.0,0.388,294.89,28.51,64.58,46.54,Черкаська
532,1992,24.0,0.405,295.2,35.05,64.68,49.87,Черкаська
533,1992,25.0,0.421,295.75,44.2,61.79,53.0,Черкаська
534,1992,26.0,0.43,296.46,49.72,55.57,52.64,Черкаська
535,1992,27.0,0.432,297.19,52.91,49.71,51.31,Черкаська
536,1992,28.0,0.426,298.02,54.34,42.55,48.44,Черкаська
537,1992,29.0,0.413,298.92,51.95,35.17,43.56,Черкаська
538,1992,30.0,0.394,299.67,47.76,29.9,38.83,Черкаська
539,1992,31.0,0.374,300.37,41.99,22.88,32.44,Черкаська
540,1992,32.0,0.356,300.6,37.35,17.42,27.39,Черкаська
541,1992,33.0,0.335,300.4,32.5,12.48,22.49,Черкаська
542,1992,34.0,0.313,299.48,27.65,11.9,19.77,Черкаська
543,1992,35.0,0.29,297.71,24.53,17.39,20.96,Черкаська
544,1992,36.0,0.263,294.97,20.84,31.88,26.36,Черкаська
545,1992,37.0,0.237,292.4,18.37,45.06,31.72,Черкаська
546,1992,38.0,0.211,290.23,14.25,54.07,34.16,Черкаська
547,1992,39.0,0.189,287.53,10.33,67.96,39.14,Черкаська
548,1992,40.0,0.172,284.59,8.62,80.19,44.4,Черкаська
549,1992,41.0,0.152,281.96,8.63,82.22,45.43,Черкаська
550,1992,42.0,0.128,279.2,8.04,80.02,44.03,Черкаська
551,1992,43.0,0.102,276.25,6.56,76.96,41.76,Черкаська
552,1992,44.0,0.082,273.59,6.32,65.98,36.15,Черкаська
553,1992,45.0,0.072,270.89,9.07,58.12,33.59,Черкаська
554,1992,46.0,0.064,268.56,12.51,53.94,33.23,Черкаська
555,1992,47.0,0.057,266.2,16.48,53.9,35.19,Черкаська
556,1992,48.0,0.055,264.74,22.03,52.89,37.46,Черкаська
557,1992,49.0,0.051,263.03,24.13,53.53,38.83,Черкаська
558,1992,50.0,0.049,262.25,28.48,49.08,38.78,Черкаська
559,1992,51.0,0.051,262.35,36.15,40.87,38.51,Черкаська
560,1992,52.0,0.052,262.39,41.34,36.01,38.68,Черкаська
561,1993,1.0,0.053,262.51,44.37,31.72,38.04,Черкаська
562,1993,2.0,0.054,263.27,46.29,28.41,37.35,Черкаська
563,1993,3.0,0.056,264.83,48.74,23.86,36.3,Черкаська
564,1993,4.0,0.058,266.44,51.32,20.36,35.84,Черкаська
565,1993,5.0,0.061,266.93,51.18,22.66,36.92,Черкаська
566,1993,6.0,0.061,265.82,46.71,32.44,39.57,Черкаська
567,1993,7.0,0.057,264.86,39.08,41.82,40.45,Черкаська
568,1993,8.0,0.053,263.58,32.03,52.64,42.34,Черкаська
569,1993,9.0,0.05,262.66,27.02,63.88,45.45,Черкаська
570,1993,10.0,0.048,261.53,20.96,78.18,49.57,Черкаська
571,1993,11.0,0.049,261.24,16.04,86.78,51.41,Черкаська
572,1993,12.0,0.057,262.48,13.97,90.46,52.21,Черкаська
573,1993,13.0,0.066,265.34,11.5,91.79,51.65,Черкаська
574,1993,14.0,0.082,269.2,10.16,92.82,51.49,Черкаська
575,1993,15.0,0.11,275.08,11.15,92.2,51.67,Черкаська
576,1993,16.0,0.148,281.67,15.57,86.0,50.78,Черкаська
577,1993,17.0,0.194,286.84,22.33,76.91,49.62,Черкаська
578,1993,18.0,0.241,289.73,28.7,74.5,51.6,Черкаська
579,1993,19.0,0.29,291.09,33.74,79.8,56.77,Черкаська
580,1993,20.0,0.336,292.38,38.35,77.36,57.86,Черкаська
581,1993,21.0,0.378,293.49,44.97,72.9,58.94,Черкаська
582,1993,22.0,0.412,294.17,52.17,69.64,60.91,Черкаська
583,1993,23.0,0.436,294.52,58.25,68.43,63.34,Черкаська
584,1993,24.0,0.451,294.59,63.2,70.65,66.92,Черкаська
585,1993,25.0,0.462,294.58,67.97,73.3,70.63,Черкаська
586,1993,26.0,0.464,294.65,68.88,74.08,71.48,Черкаська
587,1993,27.0,0.465,295.09,70.95,72.16,71.55,Черкаська
588,1993,28.0,0.464,295.84,74.03,66.7,70.37,Черкаська
589,1993,29.0,0.462,296.53,76.33,61.67,69.0,Черкаська
590,1993,30.0,0.458,297.12,78.26,57.39,67.83,Черкаська
591,1993,31.0,0.451,297.09,78.64,57.74,68.19,Черкаська
592,1993,32.0,0.434,296.46,75.8,61.27,68.53,Черкаська
593,1993,33.0,0.41,295.43,70.22,66.14,68.18,Черкаська
594,1993,34.0,0.384,294.11,63.75,72.9,68.32,Черкаська
595,1993,35.0,0.363,292.92,61.77,74.1,67.93,Черкаська
596,1993,36.0,0.341,291.38,60.33,77.13,68.73,Черкаська
597,1993,37.0,0.312,290.02,57.19,76.89,67.04,Черкаська
598,1993,38.0,0.278,288.78,49.36,74.75,62.05,Черкаська
599,1993,39.0,0.243,287.48,39.86,69.83,54.84,Черкаська
600,1993,40.0,0.21,285.54,30.63,68.01,49.32,Черкаська
601,1993,41.0,0.178,283.13,23.79,66.75,45.27,Черкаська
602,1993,42.0,0.15,280.48,21.48,65.27,43.37,Черкаська
603,1993,43.0,0.128,277.99,23.29,61.68,42.49,Черкаська
604,1993,44.0,0.114,275.45,27.46,53.08,40.27,Черкаська
605,1993,45.0,0.1,273.35,28.61,43.57,36.09,Черкаська
606,1993,46.0,0.091,271.68,32.61,37.08,34.85,Черкаська
607,1993,47.0,0.086,270.6,38.55,31.69,35.12,Черкаська
608,1993,48.0,0.087,270.01,45.97,27.88,36.92,Черкаська
609,1993,49.0,0.085,269.62,49.95,24.65,37.3,Черкаська
610,1993,50.0,0.083,269.63,54.19,18.82,36.51,Черкаська
611,1993,51.0,0.082,269.66,58.61,12.85,35.73,Черкаська
612,1993,52.0,0.081,269.52,61.29,10.85,36.07,Черкаська
613,1994,1.0,0.081,268.35,64.8,11.66,38.23,Черкаська
614,1994,2.0,0.076,267.24,69.68,14.32,42.0,Черкаська
615,1994,3.0,0.077,266.28,70.19,18.63,44.41,Черкаська
616,1994,4.0,0.076,265.14,68.96,25.18,47.07,Черкаська
617,1994,5.0,0.074,263.75,64.01,33.96,48.98,Черкаська
618,1994,6.0,0.071,263.22,55.14,41.59,48.36,Черкаська
619,1994,7.0,0.068,263.82,47.05,45.63,46.34,Черкаська
620,1994,8.0,0.068,265.88,42.21,44.89,43.55,Черкаська
621,1994,9.0,0.071,267.57,39.94,46.84,43.39,Черкаська
622,1994,10.0,0.077,270.76,37.29,45.12,41.2,Черкаська
623,1994,11.0,0.085,274.18,35.03,39.76,37.39,Черкаська
624,1994,12.0,0.096,277.72,33.78,36.94,35.36,Черкаська
625,1994,13.0,0.115,281.54,35.99,32.68,34.34,Черкаська
626,1994,14.0,0.139,284.89,37.96,28.24,33.1,Черкаська
627,1994,15.0,0.172,288.13,41.07,24.74,32.9,Черкаська
628,1994,16.0,0.215,290.87,46.15,23.88,35.02,Черкаська
629,1994,17.0,0.263,292.73,53.09,27.13,40.11,Черкаська
630,1994,18.0,0.308,293.48,58.34,38.17,48.26,Черкаська
631,1994,19.0,0.346,293.5,59.73,55.18,57.45,Черкаська
632,1994,20.0,0.38,293.36,60.09,67.08,63.58,Черкаська
633,1994,21.0,0.408,293.15,61.55,75.54,68.55,Черкаська
634,1994,22.0,0.436,292.82,65.86,81.65,73.75,Черкаська
635,1994,23.0,0.461,292.98,73.0,82.22,77.61,Черкаська
636,1994,24.0,0.479,293.57,79.82,80.07,79.94,Черкаська
637,1994,25.0,0.489,294.43,83.67,75.15,79.41,Черкаська
638,1994,26.0,0.49,295.33,83.81,67.68,75.74,Черкаська
639,1994,27.0,0.479,295.83,79.55,64.9,72.23,Черкаська
640,1994,28.0,0.46,296.2,72.52,63.34,67.93,Черкаська
641,1994,29.0,0.439,296.78,64.49,59.35,61.92,Черкаська
642,1994,30.0,0.415,297.02,57.06,58.57,57.82,Черкаська
643,1994,31.0,0.389,296.84,48.14,60.25,54.2,Черкаська
644,1994,32.0,0.362,296.24,38.68,63.61,51.14,Черкаська
645,1994,33.0,0.338,295.21,32.02,68.52,50.27,Черкаська
646,1994,34.0,0.321,294.28,30.13,70.71,50.42,Черкаська
647,1994,35.0,0.309,293.43,33.18,66.94,50.06,Черкаська
648,1994,36.0,0.318,293.88,47.87,47.86,47.87,Черкаська
649,1995,4.0,0.05,257.73,41.41,50.63,46.02,Черкаська
650,1995,5.0,0.052,261.67,41.24,40.46,40.85,Черкаська
651,1995,6.0,0.056,265.25,41.46,33.55,37.51,Черкаська
652,1995,7.0,0.065,269.24,43.17,25.95,34.56,Черкаська
653,1995,8.0,0.078,273.42,47.84,18.01,32.93,Черкаська
654,1995,9.0,0.091,276.43,50.63,15.17,32.9,Черкаська
655,1995,10.0,0.104,278.87,51.68,14.98,33.33,Черкаська
656,1995,11.0,0.115,280.6,50.72,14.66,32.69,Черкаська
657,1995,12.0,0.126,281.73,49.23,21.22,35.23,Черкаська
658,1995,13.0,0.139,282.66,47.87,28.47,38.17,Черкаська
659,1995,14.0,0.16,284.73,48.2,29.81,39.01,Черкаська
660,1995,15.0,0.186,286.91,47.69,33.13,40.41,Черкаська
661,1995,16.0,0.219,289.63,48.12,33.23,40.68,Черкаська
662,1995,17.0,0.255,291.05,49.46,41.27,45.37,Черкаська
663,1995,18.0,0.298,292.5,54.09,47.56,50.83,Черкаська
664,1995,19.0,0.343,293.98,58.14,49.95,54.04,Черкаська
665,1995,20.0,0.38,294.96,60.18,50.91,55.55,Черкаська
666,1995,21.0,0.412,295.89,63.46,48.56,56.01,Черкаська
667,1995,22.0,0.44,296.98,68.51,42.24,55.37,Черкаська
668,1995,23.0,0.458,297.6,71.9,39.4,55.65,Черкаська
669,1995,24.0,0.468,297.62,74.06,42.3,58.18,Черкаська
670,1995,25.0,0.468,297.28,72.9,47.37,60.13,Черкаська
671,1995,26.0,0.465,297.2,70.24,48.81,59.53,Черкаська
672,1995,27.0,0.456,297.34,66.02,49.11,57.57,Черкаська
673,1995,28.0,0.447,297.61,65.03,48.12,56.58,Черкаська
674,1995,29.0,0.434,297.73,62.06,49.13,55.59,Черкаська
675,1995,30.0,0.422,297.79,60.42,50.4,55.41,Черкаська
676,1995,31.0,0.411,297.65,59.14,51.71,55.43,Черкаська
677,1995,32.0,0.401,297.42,58.5,51.0,54.75,Черкаська
678,1995,33.0,0.387,297.05,57.02,48.58,52.8,Черкаська
679,1995,34.0,0.376,296.55,57.58,45.24,51.41,Черкаська
680,1995,35.0,0.362,295.69,59.25,42.01,50.63,Черкаська
681,1995,36.0,0.35,294.45,63.86,40.11,51.99,Черкаська
682,1995,37.0,0.333,292.78,66.76,42.39,54.58,Черкаська
683,1995,38.0,0.319,290.88,70.48,47.35,58.92,Черкаська
684,1995,39.0,0.305,289.36,74.19,44.78,59.48,Черкаська
685,1995,40.0,0.288,287.62,76.77,40.65,58.71,Черкаська
686,1995,41.0,0.266,285.63,77.86,34.48,56.17,Черкаська
687,1995,42.0,0.235,283.24,74.2,33.57,53.88,Черкаська
688,1995,43.0,0.195,280.27,64.93,39.94,52.43,Черкаська
689,1995,44.0,0.144,276.53,46.72,42.82,44.77,Черкаська
690,1995,45.0,0.105,272.53,32.04,47.23,39.64,Черкаська
691,1995,46.0,0.078,269.3,23.41,49.27,36.34,Черкаська
692,1995,47.0,0.061,267.15,19.41,48.66,34.04,Черкаська
693,1995,48.0,0.049,265.59,16.11,48.72,32.42,Черкаська
694,1995,49.0,0.04,263.84,12.54,49.96,31.25,Черкаська
695,1995,50.0,0.031,261.95,7.61,50.17,28.89,Черкаська
696,1995,51.0,0.023,259.69,3.9,51.07,27.49,Черкаська
697,1995,52.0,0.018,257.02,2.25,55.38,28.81,Черкаська
698,1996,1.0,0.016,254.68,1.91,59.48,30.69,Черкаська
699,1996,2.0,0.013,253.95,1.7,61.99,31.85,Черкаська
700,1996,3.0,0.011,254.25,1.42,62.64,32.03,Черкаська
701,1996,4.0,0.009,253.7,1.41,66.39,33.9,Черкаська
702,1996,5.0,0.008,253.34,1.34,69.83,35.58,Черкаська
703,1996,6.0,0.006,252.43,1.02,77.33,39.18,Черкаська
704,1996,7.0,0.006,252.55,0.84,82.26,41.55,Черкаська
705,1996,8.0,0.006,254.34,0.72,83.0,41.86,Черкаська
706,1996,9.0,0.006,255.89,0.59,86.18,43.39,Черкаська
707,1996,10.0,0.012,259.23,0.71,86.53,43.62,Черкаська
708,1996,11.0,0.021,262.34,1.05,85.32,43.18,Черкаська
709,1996,12.0,0.035,265.82,2.43,84.14,43.28,Черкаська
710,1996,13.0,0.056,269.55,6.12,84.1,45.11,Черкаська
711,1996,14.0,0.087,274.34,12.19,80.82,46.51,Черкаська
712,1996,15.0,0.128,280.36,19.83,72.91,46.37,Черкаська
